fichier,phrase_id,position,mot,onset,offset,POS,surprisal_bits,surprise_structurale,oov,freq_zipf,n_phones
audio09.TextGrid,5,5,through,27.820,28.000,IN,7.9094,4.0984,0,5.87,3
audio09.TextGrid,5,6,both,28.000,28.310,DT,7.5690,2.0113,0,5.79,3
audio09.TextGrid,5,7,eyes,28.310,28.740,NNS,11.5620,3.6627,0,5.21,2
audio09.TextGrid,6,1,so,29.190,29.320,RB,5.4181,5.2120,0,6.52,2
audio09.TextGrid,6,2,that,29.320,29.510,IN,4.2613,3.5545,0,7.01,3
audio09.TextGrid,6,3,they,29.510,29.580,PRP,2.7059,4.2694,0,6.5,2
audio09.TextGrid,6,4,made,29.580,29.790,VBN,6.0150,7.3035,0,5.92,3
audio09.TextGrid,6,5,a,29.790,29.850,DT,2.0447,4.8448,0,7.36,1
audio09.TextGrid,6,6,half,29.850,30.090,NN,10.5146,1.4522,0,5.41,3
audio09.TextGrid,6,7,garland,30.110,30.620,NN,4.8869,3.0508,1,3.46,7
audio09.TextGrid,6,8,on,30.620,30.730,IN,4.3011,2.3053,0,6.91,2
audio09.TextGrid,6,9,the,30.730,30.800,DT,0.7806,1.7802,0,7.73,2
audio09.TextGrid,6,10,projecting,30.800,31.320,NN,4.8869,1.2945,1,3.58,9
audio09.TextGrid,6,11,steel,31.320,31.790,NN,10.0996,3.0508,0,4.71,4
audio09.TextGrid,7,1,there,32.340,32.470,EX,-0.0000,10.1993,0,6.31,3
audio09.TextGrid,7,2,was,32.470,32.610,VBD,3.0516,3.8676,0,6.82,3
audio09.TextGrid,7,3,no,32.610,32.780,DT,6.5690,3.2426,0,6.35,2
audio09.TextGrid,7,4,part,32.780,33.030,NN,8.3626,1.2536,0,5.78,4
audio09.TextGrid,7,5,of,33.030,33.110,IN,2.0839,1.9542,0,7.4,2
audio09.TextGrid,7,6,the,33.110,33.220,DT,0.7806,1.7802,0,7.73,2
audio09.TextGrid,7,7,hook,33.220,33.480,NN,12.6845,1.2945,0,4.37,3
audio09.TextGrid,7,8,that,33.480,33.600,IN,4.2613,1.9542,0,7.01,3
audio09.TextGrid,7,9,a,33.600,33.650,DT,2.0447,1.7802,0,7.36,1
audio09.TextGrid,7,10,great,33.650,34.010,JJ,8.6034,2.3502,0,5.88,4
audio09.TextGrid,7,11,fish,34.010,34.250,NN,4.8869,0.8757,1,4.9,3
audio09.TextGrid,7,12,could,34.250,34.470,MD,2.9376,5.8954,0,6.06,3
audio09.TextGrid,7,13,feel,34.470,34.830,VBP,7.3674,7.9440,0,5.67,3
audio09.TextGrid,7,14,which,34.830,35.050,WDT,0.9903,9.1658,0,6.3,3
audio09.TextGrid,7,15,was,35.050,35.180,VBD,3.0516,5.8801,0,6.82,3
audio09.TextGrid,7,16,not,35.180,35.400,RB,4.3332,4.3194,0,6.69,3
audio09.TextGrid,7,17,sweet,35.400,35.740,JJ,11.5103,3.4063,0,4.91,4
audio09.TextGrid,7,18,smelling,35.740,36.190,NN,4.8869,2.1041,1,3.58,6
audio09.TextGrid,7,19,and,36.190,36.310,CC,0.5482,4.7464,0,7.41,3
audio09.TextGrid,7,20,good,36.310,36.570,JJ,7.1883,3.2032,0,6.12,3
audio09.TextGrid,7,21,tasting,36.590,37.120,NN,4.8869,1.6133,1,3.65,6
audio09.TextGrid,8,1,the,38.490,38.580,DT,0.7806,3.6796,0,7.73,2
audio09.TextGrid,8,2,boy,38.580,38.840,NN,13.6845,1.3067,0,5.17,2
audio09.TextGrid,8,3,had,38.840,39.000,VBD,4.2494,4.1007,0,6.33,3
audio09.TextGrid,8,4,given,39.000,39.300,VBN,7.4744,3.2831,0,5.41,5
audio09.TextGrid,8,5,him,39.300,39.390,PRP,6.7448,7.8071,0,6.11,2
audio09.TextGrid,8,6,two,39.390,39.610,CD,5.0238,6.0940,0,6.1,2
audio09.TextGrid,8,7,fresh,39.610,39.950,JJ,10.9253,5.2018,0,4.83,4
audio09.TextGrid,8,8,small,39.950,40.240,JJ,6.9867,4.0951,0,5.51,4
audio09.TextGrid,8,9,tunas,40.240,40.900,NNS,5.7165,1.8278,1,2.06,5
audio09.TextGrid,8,10,or,40.900,41.060,CC,2.9456,4.2984,0,6.54,2
audio09.TextGrid,8,11,albacores,41.060,41.870,NNS,5.7165,2.4209,1,0.0,8
audio09.TextGrid,8,12,which,41.870,42.080,IN,13.2669,2.4068,0,6.3,3
audio09.TextGrid,8,13,hung,42.080,42.270,VBD,11.5713,7.8565,0,4.21,3
audio09.TextGrid,8,14,on,42.270,42.390,IN,4.3011,4.2552,0,6.91,2
audio09.TextGrid,8,15,the,42.390,42.460,DT,0.7806,1.9538,0,7.73,2
audio09.TextGrid,8,16,two,42.460,42.640,CD,5.0238,5.1060,0,6.1,2
audio09.TextGrid,8,17,deepest,42.640,43.150,JJS,1.9228,6.5552,1,3.77,6
audio09.TextGrid,8,18,lines,43.150,43.530,NNS,10.2401,3.7979,0,4.95,4
audio09.TextGrid,8,19,like,43.530,43.720,IN,7.6522,2.7482,0,6.41,3
audio09.TextGrid,8,20,plummets,43.720,44.340,NNS,5.7165,3.7548,1,2.42,7
audio09.TextGrid,8,21,and,44.660,44.920,CC,0.5482,4.0958,0,7.41,3
audio09.TextGrid,8,22,on,44.920,45.050,IN,4.3011,4.5311,0,6.91,2
audio09.TextGrid,8,23,the,45.050,45.200,DT,0.7806,2.0037,0,7.73,2
audio09.TextGrid,8,24,others,45.200,45.540,NNS,8.7546,3.6627,0,5.42,4
audio09.TextGrid,8,25,he,45.850,45.950,PRP,2.5017,6.7500,0,6.69,2
audio09.TextGrid,8,26,had,45.950,46.070,VBD,4.2494,3.2008,0,6.33,3
audio09.TextGrid,8,27,a,46.070,46.110,DT,2.0447,3.1613,0,7.36,1
audio09.TextGrid,8,28,big,46.110,46.390,JJ,7.2249,2.3076,0,5.67,3
audio09.TextGrid,8,29,blue,46.390,46.650,JJ,10.1883,4.0305,0,5.13,3
audio09.TextGrid,8,30,runner,46.650,47.010,NN,4.8869,1.2490,1,4.18,4
audio09.TextGrid,8,31,and,47.010,47.150,CC,0.5482,4.7464,0,7.41,3
audio09.TextGrid,8,32,a,47.150,47.180,DT,2.0447,3.3841,0,7.36,1
audio09.TextGrid,8,33,yellow,47.180,47.550,JJ,12.5103,2.5845,0,4.69,4
audio09.TextGrid,8,34,jack,47.550,47.890,NN,4.8869,0.8757,1,4.82,3
audio09.TextGrid,8,35,that,47.890,48.030,IN,4.2613,2.1069,0,7.01,3
audio09.TextGrid,8,36,had,48.030,48.150,VBD,4.2494,8.2410,0,6.33,3
audio09.TextGrid,8,37,been,48.150,48.280,VBN,3.8305,4.5610,0,6.27,3
audio09.TextGrid,8,38,used,48.280,48.580,VBD,9.5713,7.6706,0,5.8,4
audio09.TextGrid,8,39,before,48.580,49.150,IN,7.8075,4.2243,0,5.93,5
audio09.TextGrid,8,40,but,49.530,49.650,CC,2.8832,7.9521,0,6.63,3
audio09.TextGrid,8,41,they,49.650,49.780,PRP,2.7059,4.8152,0,6.5,2
audio09.TextGrid,8,42,were,49.780,49.950,VBD,3.9492,2.8243,0,6.34,2
audio09.TextGrid,8,43,in,49.950,50.060,IN,2.4946,3.6360,0,7.27,2
audio09.TextGrid,8,44,good,50.060,50.270,JJ,7.1883,3.8471,0,6.12,3
audio09.TextGrid,8,45,condition,50.270,50.810,NN,12.6845,1.5694,0,4.86,8
audio09.TextGrid,8,46,still,50.810,51.240,RB,6.0031,6.1928,0,5.92,4
audio09.TextGrid,8,47,and,51.630,51.750,CC,0.5482,6.1704,0,7.41,2
audio09.TextGrid,8,48,had,51.750,51.900,VBD,4.2494,5.4170,0,6.33,3
audio09.TextGrid,8,49,the,51.900,52.040,DT,0.7806,2.9560,0,7.73,2
audio09.TextGrid,8,50,excellent,52.040,52.500,JJ,5.1180,2.3076,1,4.73,8
audio09.TextGrid,8,51,sardines,52.500,53.340,NNS,5.7165,2.8076,1,2.93,7
audio09.TextGrid,8,52,to,53.340,53.440,TO,-0.0000,5.5151,0,7.43,2
audio09.TextGrid,8,53,give,53.440,53.610,VB,7.4117,1.7809,0,5.71,3
audio09.TextGrid,8,54,them,53.610,53.790,PRP,4.6156,5.1675,0,6.19,3
audio09.TextGrid,8,55,scent,53.790,54.200,NN,4.8869,5.1612,1,3.82,4
audio09.TextGrid,8,56,and,54.200,54.330,CC,0.5482,5.3409,0,7.41,3
audio09.TextGrid,8,57,attractiveness,54.330,55.190,NN,4.8869,2.0495,1,3.25,11
audio09.TextGrid,9,1,each,56.000,56.260,DT,7.4717,3.6796,0,5.69,2
audio09.TextGrid,9,2,line,56.260,56.710,NN,9.9841,1.3067,0,5.49,3
audio09.TextGrid,9,3,as,56.880,57.070,IN,4.7671,1.9542,0,6.77,2
audio09.TextGrid,9,4,thick,57.070,57.240,NN,4.8869,3.1096,1,4.46,3
audio09.TextGrid,9,5,around,57.240,57.610,RB,9.8775,6.1312,0,5.77,4
audio09.TextGrid,9,6,as,57.610,57.720,IN,4.7671,3.1971,0,6.77,2
audio09.TextGrid,9,7,a,57.720,57.780,DT,2.0447,1.9329,0,7.36,1
audio09.TextGrid,9,8,big,57.780,58.000,JJ,7.2249,2.3502,0,5.67,3
audio09.TextGrid,9,9,pencil,58.000,58.520,NN,4.8869,0.8757,1,3.95,6
audio09.TextGrid,9,10,was,58.900,59.060,VBD,3.0516,4.7249,0,6.82,3
audio09.TextGrid,9,11,looped,59.060,59.380,VBN,3.8305,3.2831,1,2.95,4
audio09.TextGrid,9,12,onto,59.380,59.700,IN,12.2669,4.0984,0,4.77,4
audio09.TextGrid,9,13,a,59.700,59.740,DT,2.0447,2.0113,0,7.36,1
audio09.TextGrid,9,14,green,59.740,60.120,JJ,10.1883,2.3502,0,5.13,4
audio09.TextGrid,9,15,sapped,60.120,60.500,VBN,3.8305,7.6961,1,2.36,4
audio09.TextGrid,9,16,stick,60.500,60.900,VB,11.3185,6.4379,0,4.76,4
audio09.TextGrid,9,17,so,61.050,61.210,RB,5.4181,4.8856,0,6.52,2
audio09.TextGrid,9,18,that,61.210,61.370,IN,4.2613,3.0164,0,7.01,3
audio09.TextGrid,9,19,any,61.370,61.550,DT,6.2673,1.9329,0,6.07,3
audio09.TextGrid,9,20,pull,61.550,61.960,VB,11.3185,8.5508,0,4.82,3
audio09.TextGrid,9,21,or,61.960,62.120,CC,2.9456,6.7286,0,6.54,2
audio09.TextGrid,9,22,touch,62.120,62.480,VB,11.3185,2.7919,0,4.91,3
audio09.TextGrid,9,23,on,62.480,62.600,IN,4.3011,3.7497,0,6.91,2
audio09.TextGrid,9,24,the,62.600,62.690,DT,0.7806,1.7891,0,7.73,2
audio09.TextGrid,9,25,bait,62.690,63.070,NN,4.8869,1.2945,1,3.85,3
audio09.TextGrid,9,26,would,63.070,63.230,MD,2.1491,5.9041,0,6.27,3
audio09.TextGrid,9,27,make,63.230,63.450,VB,5.3185,0.6135,0,6.08,3
audio09.TextGrid,9,28,the,63.450,63.540,DT,0.7806,2.4182,0,7.73,2
audio09.TextGrid,9,29,stick,63.540,63.860,VB,11.3185,8.1960,0,4.76,4
audio09.TextGrid,9,30,dip,63.860,64.170,NN,4.8869,3.8013,1,4.05,3
audio09.TextGrid,9,31,and,64.520,64.650,CC,0.5482,4.3410,0,7.41,3
audio09.TextGrid,9,32,each,64.650,64.890,DT,7.4717,3.3841,0,5.69,2
audio09.TextGrid,9,33,line,64.890,65.160,NN,9.9841,1.4493,0,5.49,3
audio09.TextGrid,9,34,had,65.160,65.330,VBD,4.2494,4.1007,0,6.33,3
audio09.TextGrid,9,35,two,65.330,65.390,CD,5.0238,4.2637,0,6.1,2
audio09.TextGrid,9,36,forty,65.390,65.830,JJ,5.1180,5.3934,1,4.2,5
audio09.TextGrid,9,37,fathom,65.830,66.190,NN,4.8869,1.9489,1,3.25,5
audio09.TextGrid,9,38,coils,66.190,66.800,NNS,5.7165,3.6139,1,3.36,4
audio09.TextGrid,9,39,which,66.800,66.950,WDT,0.9903,6.0638,0,6.3,3
audio09.TextGrid,9,40,could,66.950,67.120,MD,2.9376,7.2619,0,6.06,3
audio09.TextGrid,9,41,be,67.120,67.250,VB,2.8428,1.9442,0,6.79,2
audio09.TextGrid,9,42,made,67.250,67.520,VBN,6.0150,2.9757,0,5.92,3
audio09.TextGrid,9,43,fast,67.520,67.810,RB,10.4625,6.0246,0,5.13,4
audio09.TextGrid,9,44,to,67.810,67.910,TO,-0.0000,5.6740,0,7.43,2
audio09.TextGrid,9,45,the,67.910,68.060,DT,0.7806,3.2460,0,7.73,2
audio09.TextGrid,9,46,other,68.060,68.260,JJ,5.3810,2.4431,0,6.16,3
audio09.TextGrid,9,47,spare,68.260,68.580,NN,4.8869,0.8757,1,4.28,4
audio09.TextGrid,9,48,coils,68.580,69.150,NNS,5.7165,3.6139,1,3.36,4
audio09.TextGrid,9,49,so,69.150,69.410,RB,5.4181,5.3803,0,6.52,2
audio09.TextGrid,10,1,that,69.410,69.610,IN,4.2613,3.4080,0,7.01,3
audio09.TextGrid,10,2,if,70.020,70.160,IN,6.3600,5.4304,0,6.47,2
audio09.TextGrid,10,3,it,70.160,70.270,PRP,1.5724,4.6715,0,6.95,2
audio09.TextGrid,10,4,were,70.270,70.390,VBD,3.9492,2.2358,0,6.34,2
audio09.TextGrid,10,5,necessary,70.390,71.040,JJ,9.1883,4.4512,0,4.91,8
audio09.TextGrid,10,6,a,71.340,71.430,DT,2.0447,6.0037,0,7.36,1
audio09.TextGrid,10,7,fish,71.430,71.690,NN,4.8869,1.7124,1,4.9,3
audio09.TextGrid,10,8,could,71.690,71.960,MD,2.9376,5.9041,0,6.06,3
audio09.TextGrid,10,9,take,71.960,72.210,VB,5.7038,0.6135,0,5.92,3
audio09.TextGrid,10,10,out,72.210,72.480,RP,2.2003,6.0380,0,6.38,2
audio09.TextGrid,10,11,over,72.480,72.700,IN,7.0381,2.7808,0,6.08,3
audio09.TextGrid,10,12,three,72.700,73.020,CD,6.1196,4.4527,0,5.78,3
audio09.TextGrid,10,13,hundred,73.020,73.360,CD,10.2070,3.0434,0,4.71,7
audio09.TextGrid,10,14,fathoms,73.360,73.820,NNS,5.7165,3.3749,1,2.49,6
audio09.TextGrid,10,15,of,73.820,73.940,IN,2.0839,2.1773,0,7.4,2
audio09.TextGrid,10,16,line,73.940,74.380,NN,9.9841,3.0574,0,5.49,3
audio09.TextGrid,11,1,now,75.920,76.290,RB,5.3332,5.2120,0,6.18,2
audio09.TextGrid,11,2,the,76.290,76.490,DT,0.7806,3.9764,0,7.73,2
audio09.TextGrid,11,3,man,76.490,76.740,NN,10.0996,1.4979,0,5.82,3
audio09.TextGrid,11,4,watched,76.740,77.170,VBN,11.0593,6.7772,0,4.72,4
audio09.TextGrid,11,5,the,77.170,77.250,DT,0.7806,5.1924,0,7.73,2
audio09.TextGrid,11,6,dip,77.250,77.650,NN,4.8869,1.4522,1,4.05,3
audio09.TextGrid,11,7,of,77.650,77.750,IN,2.0839,1.9542,0,7.4,2
audio09.TextGrid,11,8,the,77.750,77.880,DT,0.7806,1.7802,0,7.73,2
audio09.TextGrid,11,9,three,77.880,78.140,CD,6.1196,5.1060,0,5.78,3
audio09.TextGrid,11,10,sticks,78.140,78.540,NNS,5.7165,2.8119,1,4.14,5
audio09.TextGrid,11,11,over,78.540,78.700,IN,7.0381,2.1773,0,6.08,3
audio09.TextGrid,11,12,the,78.700,78.810,DT,0.7806,1.7704,0,7.73,2
audio09.TextGrid,11,13,side,78.810,79.130,NN,10.5146,1.2945,0,5.5,3
audio09.TextGrid,11,14,of,79.130,79.210,IN,2.0839,1.9542,0,7.4,2
audio09.TextGrid,11,15,the,79.210,79.300,DT,0.7806,1.7802,0,7.73,2
audio09.TextGrid,11,16,skiff,79.300,79.810,NN,4.8869,1.2945,1,2.63,4
audio09.TextGrid,11,17,and,79.810,79.920,CC,0.5482,5.1478,0,7.41,2
audio09.TextGrid,11,18,rowed,79.920,80.200,VBD,2.3092,4.3999,1,2.78,3
audio09.TextGrid,11,19,gently,80.200,80.610,RB,3.1182,4.5193,1,4.08,6
audio09.TextGrid,11,20,to,80.610,80.700,TO,-0.0000,5.5553,0,7.43,2
audio09.TextGrid,11,21,keep,80.700,80.930,VB,7.4117,2.0293,0,5.66,3
audio09.TextGrid,11,22,the,80.930,81.030,DT,0.7806,2.1629,0,7.73,2
audio09.TextGrid,11,23,lines,81.030,81.400,NNS,10.2401,3.6081,0,4.95,4
audio09.TextGrid,11,24,straight,81.400,81.730,RB,10.4625,5.1700,0,5.04,5
audio09.TextGrid,11,25,up,81.730,81.870,RB,5.8478,4.2134,0,6.39,2
audio09.TextGrid,11,26,and,81.870,81.970,CC,0.5482,6.7612,0,7.41,2
audio09.TextGrid,11,27,down,81.970,82.370,RB,7.0031,3.1277,0,5.88,3
audio09.TextGrid,11,28,and,82.370,82.470,CC,0.5482,6.3977,0,7.41,3
audio09.TextGrid,11,29,at,82.470,82.530,IN,4.5187,4.2769,0,6.7,2
audio09.TextGrid,11,30,their,82.530,82.690,PRP$,2.0576,4.9466,0,6.33,3
audio09.TextGrid,11,31,proper,82.690,83.040,JJ,5.1180,2.2067,1,4.72,5
audio09.TextGrid,11,32,depths,83.040,83.600,NNS,5.7165,2.3101,1,3.78,5
audio09.TextGrid,12,1,it,84.410,84.540,PRP,1.5724,5.9294,0,6.95,2
audio09.TextGrid,12,2,was,84.540,84.730,VBD,3.0516,2.1088,0,6.82,3
audio09.TextGrid,12,3,quite,84.730,85.020,RB,9.4625,3.6893,0,5.29,4
audio09.TextGrid,12,4,light,85.020,85.470,JJ,8.9253,3.4063,0,5.33,3
audio09.TextGrid,12,5,and,85.470,85.740,CC,0.5482,5.1679,0,7.41,3
audio09.TextGrid,12,6,any,85.740,85.900,DT,6.2673,3.8261,0,6.07,3
audio09.TextGrid,12,7,moment,85.900,86.280,NN,12.0996,1.4493,0,5.24,6
audio09.TextGrid,12,8,now,86.280,86.520,RB,5.3332,5.6005,0,6.18,2
audio09.TextGrid,12,9,the,86.520,86.630,DT,0.7806,4.9348,0,7.73,2
audio09.TextGrid,12,10,sun,86.630,86.930,NN,4.8869,1.4979,1,4.97,3
audio09.TextGrid,12,11,would,86.930,87.100,MD,2.1491,5.9041,0,6.27,3
audio09.TextGrid,12,12,rise,87.100,87.570,VB,8.3185,0.6135,0,4.81,3
audio09.TextGrid,13,1,the,88.850,88.940,DT,0.7806,3.6796,0,7.73,2
audio09.TextGrid,13,2,sun,88.940,89.220,NN,4.8869,1.3067,1,4.97,3
audio09.TextGrid,13,3,rose,89.220,89.670,VBD,5.6405,4.1007,0,4.82,3
audio09.TextGrid,13,4,thinly,89.670,90.120,RB,3.1182,3.7274,1,3.27,5
audio09.TextGrid,13,5,from,90.120,90.340,IN,4.6559,3.3997,0,6.63,3
audio09.TextGrid,13,6,the,90.340,90.420,DT,0.7806,1.9329,0,7.73,2
audio09.TextGrid,13,7,sea,90.420,90.830,NN,4.8869,1.2945,1,5.06,2
audio09.TextGrid,13,8,and,91.010,91.120,CC,0.5482,5.1478,0,7.41,2
audio09.TextGrid,13,9,the,91.120,91.240,DT,0.7806,3.3841,0,7.73,2
audio09.TextGrid,13,10,old,91.240,91.460,JJ,7.9253,2.5845,0,5.75,3
audio09.TextGrid,13,11,man,91.460,91.690,NN,10.0996,0.8757,0,5.82,3
audio09.TextGrid,13,12,could,91.690,91.870,MD,2.9376,5.8954,0,6.06,3
audio09.TextGrid,13,13,see,91.870,92.060,VB,6.6747,0.6135,0,6.1,2
audio09.TextGrid,13,14,the,92.060,92.240,DT,0.7806,2.4182,0,7.73,2
audio09.TextGrid,13,15,other,92.240,92.400,JJ,5.3810,2.4686,0,6.16,3
audio09.TextGrid,13,16,boats,92.400,93.060,NNS,5.7165,2.8076,1,4.25,4
audio09.TextGrid,13,17,low,93.060,93.320,RB,11.4625,5.3804,0,5.33,2
audio09.TextGrid,13,18,on,93.320,93.450,IN,4.3011,3.4706,0,6.91,2
audio09.TextGrid,13,19,the,93.450,93.530,DT,0.7806,1.9329,0,7.73,2
audio09.TextGrid,13,20,water,93.530,93.940,NN,11.0996,1.2945,0,5.52,4
audio09.TextGrid,13,21,and,93.940,94.060,CC,0.5482,5.1478,0,7.41,3
audio09.TextGrid,13,22,well,94.060,94.330,RB,5.9389,4.4843,0,6.03,3
audio09.TextGrid,13,23,in,94.330,94.480,IN,2.4946,3.7417,0,7.27,2
audio09.TextGrid,13,24,toward,94.480,94.750,IN,10.9450,5.0544,0,4.72,6
audio09.TextGrid,13,25,the,94.750,94.830,DT,0.7806,1.9478,0,7.73,2
audio09.TextGrid,13,26,shore,94.830,95.270,VB,11.3185,8.5508,0,4.33,3
audio09.TextGrid,13,27,spread,95.640,95.910,VB,10.3185,8.0302,0,4.81,5
audio09.TextGrid,13,28,out,95.910,96.120,RP,2.2003,5.7351,0,6.38,2
audio09.TextGrid,13,29,across,96.120,96.450,IN,9.4596,2.7808,0,5.25,5
audio09.TextGrid,13,30,the,96.450,96.550,DT,0.7806,2.0344,0,7.73,2
audio09.TextGrid,13,31,current,96.550,97.040,NN,12.6845,1.2945,0,5.27,5
audio09.TextGrid,14,1,then,98.090,98.360,RB,6.3750,5.2120,0,6.07,3
audio09.TextGrid,14,2,the,98.360,98.440,DT,0.7806,3.9764,0,7.73,2
audio09.TextGrid,14,3,sun,98.440,98.670,NN,4.8869,1.4979,1,4.97,3
audio09.TextGrid,14,4,was,98.670,98.830,VBD,3.0516,4.1007,0,6.82,3
audio09.TextGrid,14,5,brighter,98.830,99.340,NN,4.8869,4.6781,1,3.73,5
audio09.TextGrid,14,6,and,99.610,99.710,CC,0.5482,5.0137,0,7.41,2
audio09.TextGrid,14,7,the,99.710,99.820,DT,0.7806,3.3841,0,7.73,2
audio09.TextGrid,14,8,glare,99.820,100.170,NN,4.8869,1.4493,1,3.36,4
audio09.TextGrid,14,9,came,100.170,100.460,VBD,7.1790,4.1007,0,5.5,3
audio09.TextGrid,14,10,on,100.460,100.580,IN,4.3011,3.1950,0,6.91,2
audio09.TextGrid,14,11,the,100.580,100.640,DT,0.7806,1.9538,0,7.73,2
audio09.TextGrid,14,12,water,100.640,101.100,NN,11.0996,1.2945,0,5.52,4
audio09.TextGrid,14,13,and,101.490,101.610,CC,0.5482,5.1478,0,7.41,2
audio09.TextGrid,14,14,then,101.610,101.880,RB,6.3750,4.4843,0,6.07,3
audio09.TextGrid,14,15,as,101.880,102.010,IN,4.7671,3.7417,0,6.77,2
audio09.TextGrid,14,16,it,102.010,102.150,PRP,1.5724,4.2694,0,6.95,2
audio09.TextGrid,14,17,rose,102.150,102.520,VBD,5.6405,2.2358,0,4.82,3
audio09.TextGrid,14,18,clear,102.520,102.970,JJ,8.9253,4.4512,0,5.25,4
audio09.TextGrid,14,19,the,103.300,103.400,DT,0.7806,6.0037,0,7.73,2
audio09.TextGrid,14,20,flat,103.400,103.710,JJ,9.5103,3.4514,0,4.72,4
audio09.TextGrid,14,21,sea,103.710,104.080,NN,4.8869,0.8757,1,5.06,2
audio09.TextGrid,14,22,sent,104.080,104.350,VBN,9.0593,6.3882,0,5.16,4
audio09.TextGrid,14,23,it,104.350,104.460,PRP,1.5724,7.2407,0,6.95,2
audio09.TextGrid,14,24,back,104.500,104.780,RP,5.1699,6.3444,0,6.04,3
audio09.TextGrid,14,25,at,104.780,104.860,IN,4.5187,3.1033,0,6.7,2
audio09.TextGrid,14,26,his,104.860,105.010,PRP$,2.6039,5.4570,0,6.51,3
audio09.TextGrid,14,27,eyes,105.010,105.580,NNS,11.5620,2.6653,0,5.21,2
audio09.TextGrid,14,28,so,105.640,105.800,RB,5.4181,5.1789,0,6.52,2
audio09.TextGrid,14,29,that,105.800,105.960,IN,4.2613,3.4706,0,7.01,3
audio09.TextGrid,14,30,it,105.960,106.040,PRP,1.5724,4.2694,0,6.95,2
audio09.TextGrid,14,31,hurt,106.040,106.310,VB,9.7336,6.8610,0,4.94,3
audio09.TextGrid,14,32,sharply,106.310,106.920,RB,8.0031,5.4772,0,3.89,6
audio09.TextGrid,15,1,and,107.330,107.390,CC,0.5482,5.5291,0,7.41,2
audio09.TextGrid,15,2,he,107.390,107.510,PRP,2.5017,3.6160,0,6.69,2
audio09.TextGrid,15,3,rowed,107.510,107.820,VBD,2.3092,2.8243,1,2.78,3
audio09.TextGrid,15,4,without,107.820,108.210,IN,8.1376,3.6360,0,5.69,5
audio09.TextGrid,15,5,looking,108.210,108.490,VBG,7.3418,7.9564,0,5.57,5
audio09.TextGrid,15,6,into,108.490,108.780,IN,6.8240,3.8773,0,6.11,4
audio09.TextGrid,15,7,it,108.780,108.980,PRP,1.5724,5.0786,0,6.95,2
audio09.TextGrid,16,1,he,110.180,110.290,PRP,2.5017,5.9294,0,6.69,2
audio09.TextGrid,16,2,looked,110.290,110.490,VBN,11.0593,7.6129,0,5.11,4
audio09.TextGrid,16,3,down,110.490,110.720,RP,3.9475,6.0360,0,5.88,3
audio09.TextGrid,16,4,into,110.720,110.860,IN,6.8240,2.9582,0,6.11,4
audio09.TextGrid,16,5,the,110.860,110.940,DT,0.7806,2.0344,0,7.73,2
audio09.TextGrid,16,6,water,110.940,111.360,NN,11.0996,1.2945,0,5.52,4
audio09.TextGrid,16,7,and,111.360,111.440,CC,0.5482,5.1478,0,7.41,2
audio09.TextGrid,16,8,watched,111.440,111.840,VBN,11.0593,6.0832,0,4.72,4
audio09.TextGrid,16,9,the,111.840,111.950,DT,0.7806,4.4930,0,7.73,2
audio09.TextGrid,16,10,lines,111.950,112.440,NNS,10.2401,3.6246,0,4.95,4
audio09.TextGrid,16,11,that,112.440,112.600,RB,9.8775,5.1700,0,7.01,3
audio09.TextGrid,16,12,went,112.600,112.790,VBD,7.7639,3.3071,0,5.5,4
audio09.TextGrid,16,13,straight,112.790,113.160,RB,10.4625,4.5001,0,5.04,5
audio09.TextGrid,16,14,down,113.160,113.440,RB,7.0031,3.7238,0,5.88,3
audio09.TextGrid,16,15,into,113.440,113.590,IN,6.8240,2.7683,0,6.11,4
audio09.TextGrid,16,16,the,113.590,113.710,DT,0.7806,1.9329,0,7.73,2
audio09.TextGrid,16,17,dark,113.710,114.010,JJ,12.5103,2.3502,0,5.04,4
audio09.TextGrid,16,18,of,114.010,114.120,IN,2.0839,4.9256,0,7.4,2
audio09.TextGrid,16,19,the,114.120,114.180,DT,0.7806,1.7676,0,7.73,2
audio09.TextGrid,16,20,water,114.180,114.620,NN,11.0996,1.2945,0,5.52,4
audio09.TextGrid,17,1,he,115.160,115.260,PRP,2.5017,5.9294,0,6.69,2
audio09.TextGrid,17,2,kept,115.260,115.490,VBD,9.5713,2.1088,0,5.0,4
audio09.TextGrid,17,3,them,115.490,115.640,PRP,4.6156,5.8464,0,6.19,3
audio09.TextGrid,17,4,straighter,115.640,116.060,JJR,1.7282,5.9800,1,2.68,6
audio09.TextGrid,17,5,than,116.060,116.200,IN,5.7671,2.8007,0,6.13,3
audio09.TextGrid,17,6,anyone,116.200,116.570,NN,11.0996,3.7111,0,5.38,6
audio09.TextGrid,17,7,did,116.570,116.820,VBD,5.6171,5.3378,0,5.96,3
audio09.TextGrid,17,8,so,117.280,117.420,IN,8.5120,3.1950,0,6.52,2
audio09.TextGrid,17,9,that,117.420,117.580,WDT,1.0361,8.3258,0,7.01,3
audio09.TextGrid,17,10,at,117.580,117.670,IN,4.5187,5.7582,0,6.7,2
audio09.TextGrid,17,11,each,117.670,117.930,DT,7.4717,3.1211,0,5.69,2
audio09.TextGrid,17,12,level,117.930,118.220,NN,9.3626,1.2945,0,5.41,5
audio09.TextGrid,17,13,in,118.220,118.300,IN,2.4946,1.9542,0,7.27,2
