fichier,phrase_id_con,position_con,mot_con,onset,offset_con,POS,surprisal_bits,oov,phrase_id_dep,position_dep,mot_dep,offset_dep,relation,tete,tete_position,tete_onset,profondeur,dist_pos,dist_temps,est_tete,mot,offset,duree
audio08.TextGrid,50.0,2.0,had,157.21,157.34,VBD,4.2494,0.0,33,17,HAD,157.34,,HOUR,23.0,158.16,2.0,6.0,0.9499999999999886,False,had,157.34,0.12999999999999545
audio08.TextGrid,50.0,3.0,hoped,157.34,157.54,VBD,11.5713,0.0,33,18,HOPED,157.54,,HOUR,23.0,158.16,2.0,5.0,0.8199999999999932,False,hoped,157.54,0.19999999999998863
audio08.TextGrid,50.0,4.0,to,157.54,157.62,TO,-0.0,0.0,33,19,TO,157.62,,HOUR,23.0,158.16,2.0,4.0,0.6200000000000045,False,to,157.62,0.0800000000000125
audio08.TextGrid,50.0,5.0,be,157.62,157.83,VB,2.8428,0.0,33,20,BE,157.83,,HOUR,23.0,158.16,2.0,3.0,0.539999999999992,False,be,157.83,0.21000000000000796
audio08.TextGrid,50.0,6.0,at,157.83,157.89,IN,4.5187,0.0,33,21,AT,157.89,,HOUR,23.0,158.16,2.0,2.0,0.3299999999999841,False,at,157.89,0.05999999999997385
audio08.TextGrid,50.0,7.0,this,157.89,158.16,DT,5.1879,0.0,33,22,THIS,158.16,,HOUR,23.0,158.16,2.0,1.0,0.27000000000001023,False,this,158.16,0.27000000000001023
audio08.TextGrid,50.0,8.0,hour,158.16,158.48,NN,10.8772,0.0,33,23,HOUR,158.48,,AS,2.0,154.29,1.0,21.0,3.8700000000000045,True,hour,158.48,0.3199999999999932
audio08.TextGrid,51.0,1.0,i,160.56,160.69,PRP,3.9247,0.0,34,1,I,160.69,,WORKED,2.0,160.69,1.0,1.0,0.12999999999999545,False,i,160.69,0.12999999999999545
audio08.TextGrid,51.0,2.0,worked,160.69,160.97,VBN,10.0593,0.0,34,2,WORKED,160.97,,ROOT,0.0,,0.0,,,True,worked,160.97,0.28000000000000114
audio08.TextGrid,51.0,3.0,the,160.97,161.07,DT,0.7806,0.0,34,3,THE,161.07,,ROOT,0.0,,0.0,,,False,the,161.07,0.09999999999999432
audio08.TextGrid,51.0,4.0,deep,161.07,161.4,JJ,5.118,1.0,34,4,DEEP,161.4,,WELLS,5.0,161.4,1.0,1.0,0.3300000000000125,False,deep,161.4,0.3300000000000125
audio08.TextGrid,51.0,5.0,wells,161.4,161.77,NNS,5.7165,1.0,34,5,WELLS,161.77,,ROOT,0.0,,0.0,,,True,wells,161.77,0.37000000000000455
audio08.TextGrid,51.0,6.0,for,161.77,161.92,IN,3.5339,0.0,34,6,FOR,161.92,,ROOT,0.0,,0.0,,,True,for,161.92,0.14999999999997726
audio08.TextGrid,51.0,7.0,a,161.92,161.95,DT,2.0447,0.0,34,7,A,161.95,,THOUGHT,13.0,163.33,2.0,6.0,1.410000000000025,False,a,161.95,0.030000000000001137
audio08.TextGrid,51.0,8.0,week,161.95,162.29,NN,7.9032,0.0,34,8,WEEK,162.29,,THOUGHT,13.0,163.33,2.0,5.0,1.3800000000000239,False,week,162.29,0.3400000000000034
audio08.TextGrid,51.0,9.0,and,162.29,162.37,CC,0.5482,0.0,34,9,AND,162.37,,THOUGHT,13.0,163.33,2.0,4.0,1.0400000000000205,False,and,162.37,0.0800000000000125
audio08.TextGrid,51.0,10.0,did,162.37,162.56,VBD,5.6171,0.0,34,10,DID,162.56,,THOUGHT,13.0,163.33,2.0,3.0,0.960000000000008,False,did,162.56,0.18999999999999773
audio08.TextGrid,51.0,11.0,nothing,162.56,162.97,NN,10.5146,0.0,34,11,NOTHING,162.97,,THOUGHT,13.0,163.33,2.0,2.0,0.7700000000000102,False,nothing,162.97,0.4099999999999966
audio08.TextGrid,51.0,12.0,he,163.21,163.33,PRP,2.5017,0.0,34,12,HE,163.33,,THOUGHT,13.0,163.33,2.0,1.0,0.12000000000000455,False,he,163.33,0.12000000000000455
audio08.TextGrid,51.0,13.0,thought,163.33,163.69,VBD,9.2494,0.0,34,13,THOUGHT,163.69,,FOR,6.0,161.77,1.0,7.0,1.5600000000000023,True,thought,163.69,0.3599999999999852
audio08.TextGrid,52.0,1.0,today,164.29,164.71,NN,8.8772,0.0,35,1,TODAY,164.71,,WORK,4.0,164.94,1.0,3.0,0.6500000000000057,False,today,164.71,0.4200000000000159
audio08.TextGrid,52.0,2.0,i,164.85,164.91,PRP,3.9247,0.0,35,2,I,164.91,,WORK,4.0,164.94,1.0,2.0,0.09000000000000341,False,i,164.91,0.060000000000002274
audio08.TextGrid,52.0,3.0,ll,164.91,164.94,JJ,5.118,1.0,35,3,LL,164.94,,WORK,4.0,164.94,1.0,1.0,0.030000000000001137,False,ll,164.94,0.030000000000001137
audio08.TextGrid,52.0,4.0,work,164.94,165.22,VB,8.5112,0.0,35,4,WORK,165.22,,ROOT,0.0,,0.0,,,True,work,165.22,0.28000000000000114
audio08.TextGrid,52.0,5.0,out,165.22,165.44,RP,2.2003,0.0,35,5,OUT,165.44,,ARE,13.0,167.5,2.0,8.0,2.280000000000001,False,out,165.44,0.21999999999999886
audio08.TextGrid,52.0,6.0,where,165.44,165.57,WRB,2.3058,0.0,35,6,WHERE,165.57,,ARE,13.0,167.5,2.0,7.0,2.0600000000000023,False,where,165.57,0.12999999999999545
audio08.TextGrid,52.0,7.0,the,165.57,165.67,DT,0.7806,0.0,35,7,THE,165.67,,ARE,13.0,167.5,2.0,6.0,1.9300000000000068,False,the,165.67,0.09999999999999432
audio08.TextGrid,52.0,8.0,schools,165.67,166.24,NNS,9.3921,0.0,35,8,SCHOOLS,166.24,,ARE,13.0,167.5,2.0,5.0,1.8300000000000125,False,schools,166.24,0.5700000000000216
audio08.TextGrid,52.0,9.0,of,166.24,166.32,IN,2.0839,0.0,35,9,OF,166.32,,ARE,13.0,167.5,2.0,4.0,1.259999999999991,False,of,166.32,0.07999999999998408
audio08.TextGrid,52.0,10.0,bonito,166.32,166.78,NN,4.8869,1.0,35,10,BONITO,166.78,,ARE,13.0,167.5,2.0,3.0,1.1800000000000068,False,bonito,166.78,0.46000000000000796
audio08.TextGrid,52.0,11.0,and,166.78,166.87,CC,0.5482,0.0,35,11,AND,166.87,,ARE,13.0,167.5,2.0,2.0,0.7199999999999989,False,and,166.87,0.09000000000000341
audio08.TextGrid,52.0,12.0,albacore,166.87,167.5,NN,4.8869,1.0,35,12,ALBACORE,167.5,,ARE,13.0,167.5,2.0,1.0,0.6299999999999955,False,albacore,167.5,0.6299999999999955
audio08.TextGrid,52.0,13.0,are,167.5,167.8,VBP,1.8478,0.0,35,13,ARE,167.8,,WORK,4.0,164.94,1.0,9.0,2.5600000000000023,True,are,167.8,0.30000000000001137
audio08.TextGrid,53.0,1.0,and,168.28,168.43,CC,0.5482,0.0,36,1,AND,168.43,,WILL,4.0,168.87,1.0,3.0,0.5900000000000034,False,and,168.43,0.15000000000000568
audio08.TextGrid,53.0,2.0,maybe,168.43,168.74,RB,9.8775,0.0,36,2,MAYBE,168.74,,THERE,3.0,168.74,2.0,1.0,0.3100000000000023,False,maybe,168.74,0.3100000000000023
audio08.TextGrid,53.0,3.0,there,168.74,168.87,EX,-0.0,0.0,36,3,THERE,168.87,,WILL,4.0,168.87,1.0,1.0,0.12999999999999545,True,there,168.87,0.12999999999999545
audio08.TextGrid,53.0,4.0,will,168.87,169.01,MD,1.7271,0.0,36,4,WILL,169.01,,ROOT,0.0,,0.0,,,True,will,169.01,0.13999999999998636
audio08.TextGrid,53.0,5.0,be,169.01,169.19,VB,2.8428,0.0,36,5,BE,169.19,,WILL,4.0,168.87,1.0,1.0,0.13999999999998636,False,be,169.19,0.18000000000000682
audio08.TextGrid,53.0,6.0,a,169.19,169.23,DT,2.0447,0.0,36,6,A,169.23,,ROOT,0.0,,0.0,,,False,a,169.23,0.03999999999999204
audio08.TextGrid,53.0,7.0,big,169.23,169.5,JJ,7.2249,0.0,36,7,BIG,169.5,,THEM,10.0,170.01,1.0,3.0,0.7800000000000011,False,big,169.5,0.27000000000001023
audio08.TextGrid,53.0,8.0,one,169.5,169.74,NN,10.2251,0.0,36,8,ONE,169.74,,THEM,10.0,170.01,1.0,2.0,0.5099999999999909,False,one,169.74,0.2400000000000091
audio08.TextGrid,53.0,9.0,with,169.74,169.95,IN,4.6303,0.0,36,9,WITH,169.95,,THEM,10.0,170.01,1.0,1.0,0.2699999999999818,False,with,169.95,0.20999999999997954
audio08.TextGrid,53.0,10.0,them,170.01,170.15,PRP,4.6156,0.0,36,10,THEM,170.15,,ROOT,0.0,,0.0,,,True,them,170.15,0.14000000000001478
audio09.TextGrid,1.0,1.0,before,1.07,1.46,IN,7.8075,0.0,1,1,BEFORE,1.46,,HAD,7.0,2.44,1.0,6.0,1.3699999999999999,False,before,1.46,0.3899999999999999
audio09.TextGrid,1.0,2.0,it,1.46,1.56,PRP,1.5724,0.0,1,2,IT,1.56,,HE,6.0,2.33,2.0,4.0,0.8700000000000001,False,it,1.56,0.10000000000000009
audio09.TextGrid,1.0,3.0,was,1.56,1.72,VBD,3.0516,0.0,1,3,WAS,1.72,,HE,6.0,2.33,2.0,3.0,0.77,False,was,1.72,0.15999999999999992
audio09.TextGrid,1.0,4.0,really,1.72,2.01,RB,7.8775,0.0,1,4,REALLY,2.01,,HE,6.0,2.33,2.0,2.0,0.6100000000000001,False,really,2.01,0.2899999999999998
audio09.TextGrid,1.0,5.0,light,2.01,2.33,JJ,8.9253,0.0,1,5,LIGHT,2.33,,HE,6.0,2.33,2.0,1.0,0.3200000000000003,False,light,2.33,0.3200000000000003
audio09.TextGrid,1.0,6.0,he,2.33,2.44,PRP,2.5017,0.0,1,6,HE,2.44,,HAD,7.0,2.44,1.0,1.0,0.10999999999999988,True,he,2.44,0.10999999999999988
audio09.TextGrid,1.0,7.0,had,2.44,2.64,VBD,4.2494,0.0,1,7,HAD,2.64,,ROOT,0.0,,0.0,,,True,had,2.64,0.20000000000000018
audio09.TextGrid,1.0,8.0,his,2.64,2.78,PRP$,2.6039,0.0,1,8,HIS,2.78,,CURRENT,16.0,4.38,2.0,8.0,1.7399999999999998,False,his,2.78,0.13999999999999968
audio09.TextGrid,1.0,9.0,baits,2.78,3.14,NNS,5.7165,1.0,1,9,BAITS,3.14,,CURRENT,16.0,4.38,2.0,7.0,1.6,False,baits,3.14,0.3600000000000003
audio09.TextGrid,1.0,10.0,out,3.14,3.48,RP,2.2003,0.0,1,10,OUT,3.48,,CURRENT,16.0,4.38,2.0,6.0,1.2399999999999998,False,out,3.48,0.33999999999999986
audio09.TextGrid,1.0,11.0,and,3.48,3.61,CC,0.5482,0.0,1,11,AND,3.61,,CURRENT,16.0,4.38,2.0,5.0,0.8999999999999999,False,and,3.61,0.1299999999999999
audio09.TextGrid,1.0,12.0,was,3.61,3.8,VBD,3.0516,0.0,1,12,WAS,3.8,,CURRENT,16.0,4.38,2.0,4.0,0.77,False,was,3.8,0.18999999999999995
audio09.TextGrid,1.0,13.0,drifting,3.8,4.18,VBG,5.2638,1.0,1,13,DRIFTING,4.18,,CURRENT,16.0,4.38,2.0,3.0,0.5800000000000001,False,drifting,4.18,0.3799999999999999
audio09.TextGrid,1.0,14.0,with,4.18,4.3,IN,4.6303,0.0,1,14,WITH,4.3,,CURRENT,16.0,4.38,2.0,2.0,0.20000000000000018,False,with,4.3,0.1200000000000001
audio09.TextGrid,1.0,15.0,the,4.3,4.38,DT,0.7806,0.0,1,15,THE,4.38,,CURRENT,16.0,4.38,2.0,1.0,0.08000000000000007,False,the,4.38,0.08000000000000007
audio09.TextGrid,,,,4.38,,,,,1,16,CURRENT,4.89,,HAD,7.0,2.44,1.0,9.0,1.94,True,CURRENT,4.89,0.5099999999999998
audio09.TextGrid,3.0,1.0,one,5.87,6.06,CD,4.6627,0.0,2,1,ONE,6.06,,ROOT,0.0,,0.0,,,False,one,6.06,0.1899999999999995
audio09.TextGrid,3.0,2.0,bait,6.06,6.34,NN,4.8869,1.0,2,2,BAIT,6.34,,ROOT,0.0,,0.0,,,False,bait,6.34,0.28000000000000025
audio09.TextGrid,3.0,3.0,was,6.34,6.51,VBD,3.0516,0.0,2,3,WAS,6.51,,FIVE,12.0,9.11,1.0,9.0,2.7699999999999996,False,was,6.51,0.16999999999999993
audio09.TextGrid,3.0,4.0,down,6.51,6.8,RB,7.0031,0.0,2,4,DOWN,6.8,,FIVE,12.0,9.11,1.0,8.0,2.5999999999999996,False,down,6.8,0.29000000000000004
audio09.TextGrid,3.0,5.0,forty,6.8,7.14,RB,3.1182,1.0,2,5,FORTY,7.14,,FIVE,12.0,9.11,1.0,7.0,2.3099999999999996,False,forty,7.14,0.33999999999999986
audio09.TextGrid,3.0,6.0,fathoms,7.14,7.78,VBZ,1.6609,1.0,2,6,FATHOMS,7.78,,FIVE,12.0,9.11,1.0,6.0,1.9699999999999998,False,fathoms,7.78,0.6400000000000006
audio09.TextGrid,3.0,7.0,the,8.04,8.13,DT,0.7806,0.0,2,7,THE,8.13,,FIVE,12.0,9.11,1.0,5.0,1.0700000000000003,False,the,8.13,0.09000000000000163
audio09.TextGrid,3.0,8.0,second,8.13,8.46,JJ,8.5103,0.0,2,8,SECOND,8.46,,FIVE,12.0,9.11,1.0,4.0,0.9799999999999986,False,second,8.46,0.33000000000000007
audio09.TextGrid,3.0,9.0,was,8.46,8.64,VBD,3.0516,0.0,2,9,WAS,8.64,,FIVE,12.0,9.11,1.0,3.0,0.6499999999999986,False,was,8.64,0.17999999999999972
audio09.TextGrid,3.0,10.0,at,8.64,8.75,IN,4.5187,0.0,2,10,AT,8.75,,FIVE,12.0,9.11,1.0,2.0,0.46999999999999886,False,at,8.75,0.10999999999999943
audio09.TextGrid,3.0,11.0,seventy,8.75,9.11,JJ,5.118,1.0,2,11,SEVENTY,9.11,,FIVE,12.0,9.11,1.0,1.0,0.35999999999999943,False,seventy,9.11,0.35999999999999943
audio09.TextGrid,3.0,12.0,five,9.11,9.63,CD,6.8851,0.0,2,12,FIVE,9.63,,ROOT,0.0,,0.0,,,True,five,9.63,0.5200000000000014
audio09.TextGrid,3.0,13.0,and,9.63,9.74,CC,0.5482,0.0,2,13,AND,9.74,,ROOT,0.0,,0.0,,,False,and,9.74,0.10999999999999943
audio09.TextGrid,3.0,14.0,the,9.74,9.84,DT,0.7806,0.0,2,14,THE,9.84,,HUNDRED,26.0,12.3,1.0,12.0,2.5600000000000005,False,the,9.84,0.09999999999999964
audio09.TextGrid,3.0,15.0,third,9.84,10.11,JJ,8.5103,0.0,2,15,THIRD,10.11,,HUNDRED,26.0,12.3,1.0,11.0,2.460000000000001,False,third,10.11,0.2699999999999996
audio09.TextGrid,4.0,1.0,and,10.11,10.25,CC,0.5482,0.0,2,16,AND,10.25,,HUNDRED,26.0,12.3,1.0,10.0,2.1900000000000013,False,and,10.25,0.14000000000000057
audio09.TextGrid,4.0,2.0,fourth,10.25,10.62,JJ,8.9253,0.0,2,17,FOURTH,10.62,,HUNDRED,26.0,12.3,1.0,9.0,2.0500000000000007,False,fourth,10.62,0.3699999999999992
audio09.TextGrid,4.0,3.0,were,10.62,10.73,VBD,3.9492,0.0,2,18,WERE,10.73,,HUNDRED,26.0,12.3,1.0,8.0,1.6800000000000015,False,were,10.73,0.11000000000000121
audio09.TextGrid,4.0,4.0,down,10.73,11.14,RP,3.9475,0.0,2,19,DOWN,11.14,,HUNDRED,26.0,12.3,1.0,7.0,1.5700000000000003,False,down,11.14,0.41000000000000014
audio09.TextGrid,4.0,5.0,in,11.14,11.22,IN,2.4946,0.0,2,20,IN,11.22,,HUNDRED,26.0,12.3,1.0,6.0,1.1600000000000001,False,in,11.22,0.08000000000000007
audio09.TextGrid,4.0,6.0,the,11.22,11.29,DT,0.7806,0.0,2,21,THE,11.29,,HUNDRED,26.0,12.3,1.0,5.0,1.08,False,the,11.29,0.06999999999999851
audio09.TextGrid,4.0,7.0,blue,11.29,11.47,JJ,10.1883,0.0,2,22,BLUE,11.47,,HUNDRED,26.0,12.3,1.0,4.0,1.0100000000000016,False,blue,11.47,0.1800000000000015
audio09.TextGrid,4.0,8.0,water,11.47,11.94,NN,11.0996,0.0,2,23,WATER,11.94,,HUNDRED,26.0,12.3,1.0,3.0,0.8300000000000001,False,water,11.94,0.46999999999999886
audio09.TextGrid,4.0,9.0,at,11.94,12.08,IN,4.5187,0.0,2,24,AT,12.08,,HUNDRED,26.0,12.3,1.0,2.0,0.3600000000000012,False,at,12.08,0.14000000000000057
audio09.TextGrid,4.0,10.0,one,12.08,12.3,CD,4.6627,0.0,2,25,ONE,12.3,,HUNDRED,26.0,12.3,1.0,1.0,0.22000000000000064,False,one,12.3,0.22000000000000064
audio09.TextGrid,4.0,11.0,hundred,12.3,12.68,CD,10.207,0.0,2,26,HUNDRED,12.68,,ROOT,0.0,,0.0,,,True,hundred,12.68,0.379999999999999
audio09.TextGrid,4.0,12.0,and,12.68,12.92,CC,0.5482,0.0,2,27,AND,12.92,,ROOT,0.0,,0.0,,,False,and,12.92,0.2400000000000002
audio09.TextGrid,4.0,13.0,one,12.92,13.1,CD,4.6627,0.0,2,28,ONE,13.1,,ROOT,0.0,,0.0,,,False,one,13.1,0.17999999999999972
audio09.TextGrid,4.0,14.0,hundred,13.1,13.39,CD,10.207,0.0,2,29,HUNDRED,13.39,,ROOT,0.0,,0.0,,,True,hundred,13.39,0.2900000000000009
audio09.TextGrid,4.0,15.0,and,13.39,13.53,NN,12.6845,0.0,2,30,AND,13.53,,ROOT,0.0,,0.0,,,False,and,13.53,0.1399999999999988
audio09.TextGrid,5.0,1.0,twenty,13.53,13.77,RB,3.1182,1.0,3,1,TWENTY,13.77,,FATHOMS,3.0,14.07,1.0,2.0,0.5400000000000009,False,twenty,13.77,0.2400000000000002
audio09.TextGrid,5.0,2.0,five,13.77,14.07,CD,6.8851,0.0,3,2,FIVE,14.07,,FATHOMS,3.0,14.07,1.0,1.0,0.3000000000000007,False,five,14.07,0.3000000000000007
audio09.TextGrid,5.0,3.0,fathoms,14.07,14.62,NNS,5.7165,1.0,3,3,FATHOMS,14.62,,ROOT,0.0,,0.0,,,True,fathoms,14.62,0.5499999999999989
audio09.TextGrid,6.0,1.0,each,15.75,15.97,DT,7.4717,0.0,4,1,EACH,15.97,,SHANK,8.0,17.39,1.0,7.0,1.6400000000000006,False,each,15.97,0.22000000000000064
audio09.TextGrid,6.0,2.0,bait,15.97,16.26,NN,4.8869,1.0,4,2,BAIT,16.26,,SHANK,8.0,17.39,1.0,6.0,1.42,False,bait,16.26,0.2900000000000009
audio09.TextGrid,6.0,3.0,hung,16.26,16.49,VBD,11.5713,0.0,4,3,HUNG,16.49,,SHANK,8.0,17.39,1.0,5.0,1.129999999999999,False,hung,16.49,0.22999999999999687
audio09.TextGrid,6.0,4.0,head,16.49,16.73,VB,11.3185,0.0,4,4,HEAD,16.73,,SHANK,8.0,17.39,1.0,4.0,0.9000000000000021,False,head,16.73,0.240000000000002
audio09.TextGrid,6.0,5.0,down,16.73,17.11,RP,3.9475,0.0,4,5,DOWN,17.11,,SHANK,8.0,17.39,1.0,3.0,0.6600000000000001,False,down,17.11,0.379999999999999
audio09.TextGrid,6.0,6.0,with,17.11,17.3,IN,4.6303,0.0,4,6,WITH,17.3,,SHANK,8.0,17.39,1.0,2.0,0.28000000000000114,False,with,17.3,0.19000000000000128
audio09.TextGrid,6.0,7.0,the,17.3,17.39,DT,0.7806,0.0,4,7,THE,17.39,,SHANK,8.0,17.39,1.0,1.0,0.08999999999999986,False,the,17.39,0.08999999999999986
audio09.TextGrid,6.0,8.0,shank,17.39,17.73,NN,4.8869,1.0,4,8,SHANK,17.73,,ROOT,0.0,,0.0,,,True,shank,17.73,0.33999999999999986
audio09.TextGrid,6.0,9.0,of,17.73,17.82,IN,2.0839,0.0,4,9,OF,17.82,,SHANK,8.0,17.39,1.0,1.0,0.33999999999999986,True,of,17.82,0.08999999999999986
audio09.TextGrid,6.0,10.0,the,17.82,17.94,DT,0.7806,0.0,4,10,THE,17.94,,FISH,15.0,18.98,3.0,5.0,1.1600000000000001,False,the,17.94,0.120000000000001
audio09.TextGrid,6.0,11.0,hook,17.94,18.21,NN,12.6845,0.0,4,11,HOOK,18.21,,FISH,15.0,18.98,3.0,4.0,1.0399999999999991,False,hook,18.21,0.2699999999999996
audio09.TextGrid,6.0,12.0,inside,18.21,18.65,NN,13.6845,0.0,4,12,INSIDE,18.65,,FISH,15.0,18.98,3.0,3.0,0.7699999999999996,False,inside,18.65,0.4399999999999977
audio09.TextGrid,6.0,13.0,the,18.65,18.72,DT,0.7806,0.0,4,13,THE,18.72,,FISH,15.0,18.98,3.0,2.0,0.33000000000000185,False,the,18.72,0.07000000000000028
audio09.TextGrid,6.0,14.0,bait,18.72,18.98,NN,4.8869,1.0,4,14,BAIT,18.98,,FISH,15.0,18.98,3.0,1.0,0.26000000000000156,False,bait,18.98,0.26000000000000156
audio09.TextGrid,6.0,15.0,fish,18.98,19.29,NN,4.8869,1.0,4,15,FISH,19.29,,OF,9.0,17.73,2.0,6.0,1.25,True,fish,19.29,0.3099999999999987
audio09.TextGrid,7.0,1.0,tied,19.74,20.18,VBN,9.4744,0.0,5,1,TIED,20.18,,PART,9.0,22.24,1.0,8.0,2.5,False,tied,20.18,0.4400000000000013
audio09.TextGrid,7.0,2.0,and,20.18,20.36,NN,12.6845,0.0,5,2,AND,20.36,,PART,9.0,22.24,1.0,7.0,2.0599999999999987,False,and,20.36,0.17999999999999972
audio09.TextGrid,7.0,3.0,sewed,20.36,20.68,VBN,3.8305,1.0,5,3,SEWED,20.68,,PART,9.0,22.24,1.0,6.0,1.879999999999999,False,sewed,20.68,0.3200000000000003
audio09.TextGrid,7.0,4.0,solid,20.68,21.21,JJ,10.5103,0.0,5,4,SOLID,21.21,,PART,9.0,22.24,1.0,5.0,1.5599999999999987,False,solid,21.21,0.5300000000000011
audio09.TextGrid,7.0,5.0,and,21.21,21.37,CC,0.5482,0.0,5,5,AND,21.37,,PART,9.0,22.24,1.0,4.0,1.0299999999999976,False,and,21.37,0.16000000000000014
audio09.TextGrid,7.0,6.0,all,21.37,21.58,DT,6.3805,0.0,5,6,ALL,21.58,,PART,9.0,22.24,1.0,3.0,0.8699999999999974,False,all,21.58,0.2099999999999973
audio09.TextGrid,7.0,7.0,the,21.58,21.66,DT,0.7806,0.0,5,7,THE,21.66,,PART,9.0,22.24,1.0,2.0,0.6600000000000001,False,the,21.66,0.08000000000000185
audio09.TextGrid,7.0,8.0,projecting,21.66,22.24,VBG,5.2638,1.0,5,8,PROJECTING,22.24,,PART,9.0,22.24,1.0,1.0,0.5799999999999983,False,projecting,22.24,0.5799999999999983
audio09.TextGrid,7.0,9.0,part,22.24,22.51,NN,8.3626,0.0,5,9,PART,22.51,,ROOT,0.0,,0.0,,,True,part,22.51,0.2700000000000031
audio09.TextGrid,7.0,10.0,of,22.51,22.58,IN,2.0839,0.0,5,10,OF,22.58,,PART,9.0,22.24,1.0,1.0,0.2700000000000031,True,of,22.58,0.06999999999999673
audio09.TextGrid,7.0,11.0,the,22.58,22.71,DT,0.7806,0.0,5,11,THE,22.71,,SARDINES,22.0,25.18,3.0,11.0,2.6000000000000014,False,the,22.71,0.13000000000000256
audio09.TextGrid,7.0,12.0,hook,22.71,22.95,NN,12.6845,0.0,5,12,HOOK,22.95,,SARDINES,22.0,25.18,3.0,10.0,2.469999999999999,False,hook,22.95,0.23999999999999844
audio09.TextGrid,7.0,13.0,the,23.19,23.3,DT,0.7806,0.0,5,13,THE,23.3,,SARDINES,22.0,25.18,3.0,9.0,1.9899999999999984,False,the,23.3,0.10999999999999943
audio09.TextGrid,7.0,14.0,curve,23.3,23.65,NN,4.8869,1.0,5,14,CURVE,23.65,,SARDINES,22.0,25.18,3.0,8.0,1.879999999999999,False,curve,23.65,0.34999999999999787
audio09.TextGrid,7.0,15.0,and,23.65,23.76,IN,13.2669,0.0,5,15,AND,23.76,,SARDINES,22.0,25.18,3.0,7.0,1.5300000000000011,False,and,23.76,0.11000000000000298
audio09.TextGrid,8.0,1.0,the,23.76,23.82,DT,0.7806,0.0,5,16,THE,23.82,,SARDINES,22.0,25.18,3.0,6.0,1.4199999999999982,False,the,23.82,0.05999999999999872
audio09.TextGrid,8.0,2.0,point,23.82,24.31,NN,8.9841,0.0,5,17,POINT,24.31,,SARDINES,22.0,25.18,3.0,5.0,1.3599999999999994,False,point,24.31,0.48999999999999844
audio09.TextGrid,8.0,3.0,was,24.31,24.46,VBD,3.0516,0.0,5,18,WAS,24.46,,SARDINES,22.0,25.18,3.0,4.0,0.870000000000001,False,was,24.46,0.15000000000000213
audio09.TextGrid,8.0,4.0,covered,24.46,24.78,VBN,8.7374,0.0,5,19,COVERED,24.78,,SARDINES,22.0,25.18,3.0,3.0,0.7199999999999989,False,covered,24.78,0.3200000000000003
audio09.TextGrid,8.0,5.0,with,24.78,24.92,IN,4.6303,0.0,5,20,WITH,24.92,,SARDINES,22.0,25.18,3.0,2.0,0.3999999999999986,False,with,24.92,0.14000000000000057
audio09.TextGrid,8.0,6.0,fresh,24.95,25.18,JJ,10.9253,0.0,5,21,FRESH,25.18,,SARDINES,22.0,25.18,3.0,1.0,0.23000000000000043,False,fresh,25.18,0.23000000000000043
audio09.TextGrid,8.0,7.0,sardines,25.18,25.95,NNS,5.7165,1.0,5,22,SARDINES,25.95,,OF,10.0,22.51,2.0,12.0,2.669999999999998,True,sardines,25.95,0.7699999999999996
audio09.TextGrid,9.0,1.0,each,26.67,26.87,DT,7.4717,0.0,6,1,EACH,26.87,,EYES,7.0,28.31,1.0,6.0,1.639999999999997,False,each,26.87,0.1999999999999993
audio09.TextGrid,9.0,2.0,sardine,26.87,27.42,NN,4.8869,1.0,6,2,SARDINE,27.42,,EYES,7.0,28.31,1.0,5.0,1.4399999999999977,False,sardine,27.42,0.5500000000000007
audio09.TextGrid,9.0,3.0,was,27.42,27.61,VBD,3.0516,0.0,6,3,WAS,27.61,,EYES,7.0,28.31,1.0,4.0,0.889999999999997,False,was,27.61,0.18999999999999773
audio09.TextGrid,9.0,4.0,hooked,27.61,27.82,VBN,3.8305,1.0,6,4,HOOKED,27.82,,EYES,7.0,28.31,1.0,3.0,0.6999999999999993,False,hooked,27.82,0.21000000000000085
audio09.TextGrid,9.0,5.0,through,27.82,28.0,IN,7.9094,0.0,6,5,THROUGH,28.0,,EYES,7.0,28.31,1.0,2.0,0.48999999999999844,False,through,28.0,0.17999999999999972
audio09.TextGrid,9.0,6.0,both,28.0,28.31,DT,7.569,0.0,6,6,BOTH,28.31,,EYES,7.0,28.31,1.0,1.0,0.3099999999999987,False,both,28.31,0.3099999999999987
audio09.TextGrid,9.0,7.0,eyes,28.31,28.74,NNS,11.562,0.0,6,7,EYES,28.74,,ROOT,0.0,,0.0,,,True,eyes,28.74,0.4299999999999997
audio09.TextGrid,10.0,1.0,so,29.19,29.32,RB,5.4181,0.0,7,1,SO,29.32,,MADE,4.0,29.58,1.0,3.0,0.389999999999997,False,so,29.32,0.129999999999999
audio09.TextGrid,10.0,2.0,that,29.32,29.51,IN,4.2613,0.0,7,2,THAT,29.51,,THEY,3.0,29.51,2.0,1.0,0.19000000000000128,False,that,29.51,0.19000000000000128
audio09.TextGrid,10.0,3.0,they,29.51,29.58,PRP,2.7059,0.0,7,3,THEY,29.58,,MADE,4.0,29.58,1.0,1.0,0.06999999999999673,True,they,29.58,0.06999999999999673
audio09.TextGrid,10.0,4.0,made,29.58,29.79,VBN,6.015,0.0,7,4,MADE,29.79,,ROOT,0.0,,0.0,,,True,made,29.79,0.21000000000000085
