fichier,phrase_id,position,mot,onset,offset,relation,tete
audio01.TextGrid,33,17,AND,137.280,137.450,,ROOT
audio01.TextGrid,33,18,HE,137.450,137.560,,ANGRY
audio01.TextGrid,33,19,WAS,137.560,137.760,,ANGRY
audio01.TextGrid,33,20,NOT,137.760,137.950,,ANGRY
audio01.TextGrid,33,21,ANGRY,137.950,138.400,,ROOT
audio01.TextGrid,34,1,OTHERS,138.910,139.320,,ROOT
audio01.TextGrid,34,2,OF,139.320,139.390,,OTHERS
audio01.TextGrid,34,3,THE,139.390,139.520,,POLITELY
audio01.TextGrid,34,4,OLDER,139.520,139.740,,POLITELY
audio01.TextGrid,34,5,FISHERMEN,139.740,140.260,,POLITELY
audio01.TextGrid,34,6,LOOKED,140.320,140.550,,POLITELY
audio01.TextGrid,34,7,AT,140.550,140.640,,POLITELY
audio01.TextGrid,34,8,HIM,140.640,140.790,,POLITELY
audio01.TextGrid,34,9,AND,140.790,140.900,,POLITELY
audio01.TextGrid,34,10,WERE,140.900,141.010,,POLITELY
audio01.TextGrid,34,11,SAD,141.010,141.500,,POLITELY
audio01.TextGrid,34,12,BUT,141.850,141.980,,POLITELY
audio01.TextGrid,34,13,THEY,141.980,142.110,,POLITELY
audio01.TextGrid,34,14,DID,142.110,142.250,,POLITELY
audio01.TextGrid,34,15,NOT,142.250,142.430,,POLITELY
audio01.TextGrid,34,16,SHOW,142.430,142.690,,POLITELY
audio01.TextGrid,34,17,IT,142.690,142.830,,POLITELY
audio01.TextGrid,34,18,AND,142.830,142.940,,POLITELY
audio01.TextGrid,34,19,THEY,142.940,143.070,,POLITELY
audio01.TextGrid,34,20,SPOKE,143.070,143.330,,POLITELY
audio01.TextGrid,34,21,POLITELY,143.340,143.800,,OF
audio01.TextGrid,34,22,ABOUT,143.800,143.990,,OTHERS
audio01.TextGrid,34,23,THE,143.990,144.100,,DRIFTED
audio01.TextGrid,34,24,CURRENT,144.100,144.590,,DRIFTED
audio01.TextGrid,34,25,AND,144.590,144.710,,DRIFTED
audio01.TextGrid,34,26,THE,144.710,144.800,,DRIFTED
audio01.TextGrid,34,27,DEPTHS,144.800,145.190,,DRIFTED
audio01.TextGrid,34,28,THEY,145.190,145.330,,DRIFTED
audio01.TextGrid,34,29,HAD,145.330,145.450,,DRIFTED
audio01.TextGrid,34,30,DRIFTED,145.450,145.780,,ABOUT
audio01.TextGrid,35,1,THEIR,145.780,145.930,,ROOT
audio01.TextGrid,35,2,LINES,145.930,146.290,,ROOT
audio01.TextGrid,35,3,AT,146.290,146.530,,ROOT
audio01.TextGrid,36,1,AND,146.920,147.000,,HAD
audio01.TextGrid,36,2,THE,147.000,147.100,,THEY
audio01.TextGrid,36,3,STEADY,147.100,147.400,,THEY
audio01.TextGrid,36,4,GOOD,147.400,147.600,,THEY
audio01.TextGrid,36,5,WEATHER,147.600,147.980,,THEY
audio01.TextGrid,36,6,AND,148.130,148.250,,THEY
audio01.TextGrid,36,7,OF,148.250,148.360,,THEY
audio01.TextGrid,36,8,WHAT,148.360,148.530,,THEY
audio01.TextGrid,36,9,THEY,148.530,148.630,,HAD
audio01.TextGrid,36,10,HAD,148.630,148.770,,ROOT
audio01.TextGrid,36,11,SEEN,148.770,149.220,,HAD
audio01.TextGrid,37,1,THE,150.140,150.230,,FISHERMEN
audio01.TextGrid,37,2,SUCCESSFUL,150.230,150.860,,FISHERMEN
audio01.TextGrid,37,3,FISHERMEN,150.860,151.340,,ROOT
audio01.TextGrid,37,4,OF,151.340,151.430,,FISHERMEN
audio01.TextGrid,37,5,THAT,151.430,151.640,,THE
audio01.TextGrid,37,6,DAY,151.640,151.880,,THE
audio01.TextGrid,37,7,WERE,151.880,152.070,,THE
audio01.TextGrid,37,8,ALREADY,152.070,152.550,,THE
audio01.TextGrid,37,9,IN,152.550,152.750,,THE
audio01.TextGrid,37,10,AND,152.750,152.920,,THE
audio01.TextGrid,37,11,HAD,152.970,153.210,,THE
audio01.TextGrid,37,12,BUTCHERED,153.210,153.650,,THE
audio01.TextGrid,37,13,THEIR,153.650,153.820,,THE
audio01.TextGrid,37,14,MARLIN,153.820,154.250,,THE
audio01.TextGrid,37,15,OUT,154.250,154.570,,THE
audio01.TextGrid,37,16,AND,154.570,154.710,,THE
audio01.TextGrid,37,17,CARRIED,154.710,155.100,,THE
audio01.TextGrid,37,18,THEM,155.100,155.360,,THE
audio01.TextGrid,37,19,LAID,155.360,155.680,,THE
audio01.TextGrid,37,20,FULL,155.680,155.900,,THE
audio01.TextGrid,37,21,LENGTH,155.900,156.270,,THE
audio01.TextGrid,37,22,ACROSS,156.270,156.630,,THE
audio01.TextGrid,37,23,TWO,156.630,156.750,,THE
audio01.TextGrid,37,24,PLANKS,156.750,157.460,,THE
audio01.TextGrid,37,25,WITH,157.510,157.630,,THE
audio01.TextGrid,37,26,TWO,157.630,157.860,,THE
audio01.TextGrid,37,27,MEN,157.860,158.130,,THE
audio01.TextGrid,37,28,STAGGERING,158.130,158.780,,THE
audio01.TextGrid,37,29,AT,158.780,158.840,,THE
audio01.TextGrid,37,30,THE,158.840,159.010,,OF
audio01.TextGrid,38,1,END,159.010,159.120,,ROOT
audio01.TextGrid,38,2,OF,159.120,159.210,,END
audio01.TextGrid,38,3,EACH,159.210,159.420,,PLANK
audio01.TextGrid,38,4,PLANK,159.420,159.800,,OF
audio01.TextGrid,39,1,TO,160.210,160.320,,ROOT
audio01.TextGrid,39,2,THE,160.320,160.420,,ROOT
audio01.TextGrid,39,3,FISH,160.420,160.670,,WAITED
audio01.TextGrid,39,4,HOUSE,160.670,161.020,,WAITED
audio01.TextGrid,39,5,WHERE,161.020,161.120,,WAITED
audio01.TextGrid,39,6,THEY,161.120,161.200,,WAITED
audio01.TextGrid,39,7,WAITED,161.200,161.490,,ROOT
audio01.TextGrid,39,8,FOR,161.490,161.590,,ROOT
audio01.TextGrid,39,9,THE,161.590,161.740,,HAVANA
audio01.TextGrid,39,10,ICE,161.740,161.970,,HAVANA
audio01.TextGrid,39,11,TRUCK,161.970,162.170,,HAVANA
audio01.TextGrid,39,12,TO,162.170,162.290,,HAVANA
audio01.TextGrid,39,13,CARRY,162.290,162.560,,HAVANA
audio01.TextGrid,39,14,THEM,162.560,162.710,,HAVANA
audio01.TextGrid,39,15,TO,162.710,162.840,,HAVANA
audio01.TextGrid,39,16,THE,162.840,162.930,,HAVANA
audio01.TextGrid,39,17,MARKET,162.930,163.320,,HAVANA
audio01.TextGrid,39,18,IN,163.320,163.440,,HAVANA
audio01.TextGrid,39,19,HAVANA,163.440,163.900,,FOR
audio01.TextGrid,40,1,THOSE,165.050,165.310,,HAD
audio01.TextGrid,40,2,WHO,165.310,165.380,,HAD
audio01.TextGrid,40,3,HAD,165.380,165.480,,ROOT
audio01.TextGrid,40,4,CAUGHT,165.480,165.760,,SIDE
audio01.TextGrid,40,5,SHARKS,165.760,166.180,,SIDE
audio01.TextGrid,40,6,HAD,166.180,166.350,,SIDE
audio01.TextGrid,40,7,TAKEN,166.350,166.610,,SIDE
audio01.TextGrid,40,8,THEM,166.610,166.730,,SIDE
audio01.TextGrid,40,9,TO,166.730,166.830,,SIDE
audio01.TextGrid,40,10,THE,166.830,166.930,,SIDE
audio01.TextGrid,40,11,SHARK,166.930,167.240,,SIDE
audio01.TextGrid,40,12,FACTORY,167.240,167.710,,SIDE
audio01.TextGrid,40,13,ON,167.710,167.800,,SIDE
audio01.TextGrid,40,14,THE,167.800,167.930,,SIDE
audio01.TextGrid,40,15,OTHER,167.930,168.100,,SIDE
audio01.TextGrid,40,16,SIDE,168.100,168.340,,HAD
audio01.TextGrid,40,17,OF,168.340,168.410,,SIDE
audio01.TextGrid,40,18,THE,168.410,168.490,,TACKLE
audio01.TextGrid,40,19,COVE,168.490,168.980,,TACKLE
audio01.TextGrid,40,20,WHERE,168.980,169.120,,TACKLE
audio01.TextGrid,40,21,THEY,169.120,169.200,,TACKLE
audio01.TextGrid,40,22,WERE,169.200,169.370,,TACKLE
audio01.TextGrid,40,23,HOISTED,169.370,169.750,,TACKLE
audio01.TextGrid,40,24,ON,169.750,169.870,,TACKLE
audio01.TextGrid,40,25,A,169.870,169.920,,TACKLE
audio01.TextGrid,40,26,BLOCK,169.920,170.220,,TACKLE
audio01.TextGrid,40,27,AND,170.220,170.370,,TACKLE
audio01.TextGrid,40,28,TACKLE,170.370,170.760,,OF
audio01.TextGrid,41,1,THEIR,171.110,171.270,,LIVERS
audio01.TextGrid,41,2,LIVERS,171.270,171.610,,REMOVED
audio01.TextGrid,41,3,REMOVED,171.610,172.110,,ROOT
audio01.TextGrid,41,4,THEIR,172.430,172.580,,ROOT
audio01.TextGrid,41,5,FINS,172.580,173.020,,OFF
audio01.TextGrid,41,6,CUT,173.020,173.210,,OFF
audio01.TextGrid,41,7,OFF,173.210,173.530,,ROOT
audio01.TextGrid,41,8,AND,173.530,173.600,,ROOT
audio01.TextGrid,41,9,THEIR,173.600,173.790,,SALTING
audio01.TextGrid,41,10,HIDES,173.790,174.190,,SALTING
audio01.TextGrid,41,11,SKINNED,174.190,174.590,,SALTING
audio01.TextGrid,41,12,OUT,174.590,174.920,,SALTING
audio01.TextGrid,41,13,AND,174.920,175.000,,SALTING
audio01.TextGrid,41,14,THEIR,175.000,175.170,,SALTING
audio01.TextGrid,41,15,FLESH,175.170,175.570,,SALTING
audio01.TextGrid,41,16,CUT,175.570,175.780,,SALTING
audio01.TextGrid,41,17,INTO,175.780,175.980,,SALTING
audio01.TextGrid,41,18,STRIPS,175.980,176.370,,SALTING
audio01.TextGrid,41,19,FOR,176.370,176.480,,SALTING
audio01.TextGrid,41,20,SALTING,176.480,177.010,,ROOT
audio02.TextGrid,1,1,WHEN,1.170,1.310,,ROOT
audio02.TextGrid,1,2,THE,1.310,1.370,,FACTORY
audio02.TextGrid,1,3,WIND,1.370,1.610,,FACTORY
audio02.TextGrid,1,4,WAS,1.610,1.770,,FACTORY
audio02.TextGrid,1,5,IN,1.770,1.870,,FACTORY
audio02.TextGrid,1,6,THE,1.870,1.990,,FACTORY
audio02.TextGrid,1,7,EAST,1.990,2.360,,FACTORY
audio02.TextGrid,1,8,A,2.360,2.420,,FACTORY
audio02.TextGrid,1,9,SMELL,2.420,2.710,,FACTORY
audio02.TextGrid,1,10,CAME,2.710,2.960,,FACTORY
audio02.TextGrid,1,11,ACROSS,2.960,3.300,,FACTORY
audio02.TextGrid,1,12,THE,3.300,3.390,,FACTORY
audio02.TextGrid,1,13,HARBOUR,3.390,3.680,,FACTORY
audio02.TextGrid,1,14,FROM,3.680,3.830,,FACTORY
audio02.TextGrid,1,15,THE,3.830,3.910,,FACTORY
audio02.TextGrid,1,16,SHARK,3.910,4.220,,FACTORY
audio02.TextGrid,1,17,FACTORY,4.230,4.760,,WHEN
audio02.TextGrid,2,1,BUT,5.250,5.370,,EDGE
audio02.TextGrid,2,2,TODAY,5.370,5.660,,EDGE
audio02.TextGrid,2,3,THERE,5.660,5.770,,EDGE
audio02.TextGrid,2,4,WAS,5.770,5.920,,EDGE
audio02.TextGrid,2,5,ONLY,5.920,6.150,,EDGE
audio02.TextGrid,2,6,THE,6.150,6.240,,EDGE
audio02.TextGrid,2,7,FAINT,6.240,6.570,,EDGE
audio02.TextGrid,2,8,EDGE,6.570,6.760,,ROOT
audio02.TextGrid,2,9,OF,6.760,6.830,,EDGE
audio02.TextGrid,2,10,THE,6.830,7.020,,ODOUR
audio02.TextGrid,2,11,ODOUR,7.020,7.260,,OF
audio02.TextGrid,2,12,BECAUSE,7.260,7.740,,EDGE
audio02.TextGrid,2,13,THE,7.760,7.850,,ROOT
audio02.TextGrid,2,14,WIND,7.850,8.120,,OFF
audio02.TextGrid,2,15,HAD,8.120,8.250,,OFF
audio02.TextGrid,2,16,BACKED,8.250,8.530,,OFF
audio02.TextGrid,2,17,INTO,8.530,8.680,,OFF
audio02.TextGrid,2,18,THE,8.680,8.790,,OFF
audio02.TextGrid,2,19,NORTH,8.790,9.170,,OFF
audio02.TextGrid,2,20,AND,9.170,9.280,,OFF
audio02.TextGrid,2,21,THEN,9.280,9.500,,OFF
audio02.TextGrid,2,22,DROPPED,9.500,9.810,,OFF
audio02.TextGrid,2,23,OFF,9.810,10.120,,ROOT
audio02.TextGrid,2,24,AND,10.230,10.360,,ROOT
audio02.TextGrid,2,25,IT,10.360,10.470,,ON
audio02.TextGrid,2,26,WAS,10.470,10.590,,ON
audio02.TextGrid,2,27,PLEASANT,10.590,11.000,,ON
audio02.TextGrid,2,28,AND,11.000,11.130,,ON
audio02.TextGrid,2,29,SUNNY,11.130,11.480,,ON
audio02.TextGrid,2,30,ON,11.480,11.600,,ROOT
audio02.TextGrid,3,1,THE,11.600,11.690,,ROOT
audio02.TextGrid,3,2,TERRACE,11.690,12.190,,ROOT
audio02.TextGrid,4,1,SANTIAGO,13.870,14.470,,SAID
audio02.TextGrid,4,2,THE,14.590,14.700,,SAID
audio02.TextGrid,4,3,BOY,14.700,14.900,,SAID
audio02.TextGrid,4,4,SAID,14.900,15.270,,ROOT
audio02.TextGrid,5,1,YES,16.000,16.470,,ROOT
audio02.TextGrid,5,2,THE,16.640,16.740,,SAID
audio02.TextGrid,5,3,OLD,16.740,16.910,,SAID
audio02.TextGrid,5,4,MAN,16.910,17.130,,SAID
audio02.TextGrid,5,5,SAID,17.130,17.450,,ROOT
audio02.TextGrid,6,1,HE,17.960,18.040,,AGO
audio02.TextGrid,6,2,WAS,18.040,18.170,,AGO
audio02.TextGrid,6,3,HOLDING,18.170,18.450,,AGO
audio02.TextGrid,6,4,HIS,18.450,18.590,,AGO
audio02.TextGrid,6,5,GLASS,18.590,19.060,,AGO
audio02.TextGrid,6,6,AND,19.060,19.200,,AGO
audio02.TextGrid,6,7,THINKING,19.200,19.510,,AGO
audio02.TextGrid,6,8,OF,19.510,19.630,,AGO
audio02.TextGrid,6,9,MANY,19.630,19.830,,AGO
audio02.TextGrid,6,10,YEARS,19.830,20.150,,AGO
audio02.TextGrid,6,11,AGO,20.150,20.490,,ROOT
audio02.TextGrid,7,1,CAN,22.130,22.260,,GO
audio02.TextGrid,7,2,I,22.260,22.340,,GO
audio02.TextGrid,7,3,GO,22.340,22.510,,ROOT
audio02.TextGrid,7,4,OUT,22.510,22.630,,GO
audio02.TextGrid,7,5,TO,22.630,22.700,,TOMORROW
audio02.TextGrid,7,6,GET,22.700,22.890,,TOMORROW
audio02.TextGrid,7,7,SARDINES,22.890,23.370,,TOMORROW
audio02.TextGrid,7,8,FOR,23.370,23.470,,TOMORROW
audio02.TextGrid,7,9,YOU,23.470,23.540,,TOMORROW
audio02.TextGrid,7,10,FOR,23.540,23.610,,TOMORROW
audio02.TextGrid,7,11,TOMORROW,23.610,24.040,,ROOT
audio02.TextGrid,8,1,NO,24.830,25.090,,ROOT
audio02.TextGrid,9,1,GO,25.870,26.060,,BASEBALL
audio02.TextGrid,9,2,AND,26.060,26.120,,BASEBALL
audio02.TextGrid,9,3,PLAY,26.120,26.340,,BASEBALL
audio02.TextGrid,9,4,BASEBALL,26.340,27.010,,ROOT
audio02.TextGrid,9,5,I,27.240,27.360,,ROOT
audio02.TextGrid,9,6,CAN,27.360,27.540,,NET
audio02.TextGrid,9,7,STILL,27.540,27.930,,NET
audio02.TextGrid,9,8,ROW,27.930,28.280,,NET
audio02.TextGrid,9,9,AND,28.280,28.640,,NET
audio02.TextGrid,9,10,ROGELIO,28.640,29.170,,NET
audio02.TextGrid,9,11,WILL,29.170,29.340,,NET
audio02.TextGrid,9,12,THROW,29.340,29.550,,NET
audio02.TextGrid,9,13,THE,29.550,29.650,,NET
audio02.TextGrid,9,14,NET,29.650,29.940,,ROOT
audio02.TextGrid,10,1,I,31.340,31.450,,WOULD
audio02.TextGrid,10,2,WOULD,31.450,31.580,,ROOT
audio02.TextGrid,10,3,LIKE,31.580,31.750,,WOULD
audio02.TextGrid,10,4,TO,31.750,31.840,,CANNOT
audio02.TextGrid,10,5,GO,31.840,32.170,,IF
audio02.TextGrid,10,6,IF,32.450,32.580,,CANNOT
audio02.TextGrid,10,7,I,32.580,32.660,,CANNOT
audio02.TextGrid,10,8,CANNOT,32.660,33.010,,LIKE
audio02.TextGrid,10,9,FISH,33.010,33.270,,YOU
audio02.TextGrid,10,10,WITH,33.270,33.410,,YOU
audio02.TextGrid,10,11,YOU,33.410,33.620,,WOULD
audio02.TextGrid,10,12,I,33.620,33.670,,WOULD
audio02.TextGrid,10,13,WOULD,33.670,33.840,,CANNOT
audio02.TextGrid,10,14,LIKE,33.840,33.970,,WOULD
audio02.TextGrid,10,15,TO,33.970,34.040,,WAY
audio02.TextGrid,10,16,SERVE,34.040,34.320,,WAY
audio02.TextGrid,10,17,IN,34.320,34.430,,WAY
audio02.TextGrid,10,18,SOME,34.430,34.700,,WAY
audio02.TextGrid,10,19,WAY,34.700,34.970,,ROOT
audio02.TextGrid,11,1,YOU,35.990,36.120,,ROOT
audio02.TextGrid,11,2,BOUGHT,36.120,36.390,,SAID
audio02.TextGrid,11,3,ME,36.390,36.540,,SAID
audio02.TextGrid,11,4,A,36.540,36.580,,SAID
audio02.TextGrid,11,5,BEER,36.580,37.020,,SAID
audio02.TextGrid,11,6,THE,37.210,37.330,,SAID
audio02.TextGrid,11,7,OLD,37.330,37.510,,SAID
audio02.TextGrid,11,8,MAN,37.510,37.730,,SAID
audio02.TextGrid,11,9,SAID,37.730,38.090,,ROOT
audio02.TextGrid,12,1,YOU,38.720,38.930,,ARE
audio02.TextGrid,12,2,ARE,38.930,39.080,,ROOT
audio02.TextGrid,12,3,ALREADY,39.080,39.530,,MAN
audio02.TextGrid,12,4,A,39.530,39.570,,MAN
audio02.TextGrid,12,5,MAN,39.570,40.050,,ARE
audio02.TextGrid,13,1,HOW,41.460,41.590,,WAS
audio02.TextGrid,13,2,OLD,41.590,41.810,,WAS
audio02.TextGrid,13,3,WAS,41.810,41.970,,WHEN
audio02.TextGrid,13,4,I,41.970,42.110,,WHEN
audio02.TextGrid,13,5,WHEN,42.110,42.290,,ROOT
audio02.TextGrid,13,6,YOU,42.290,42.410,,BOAT
audio02.TextGrid,13,7,FIRST,42.410,42.690,,BOAT
audio02.TextGrid,13,8,TOOK,42.690,42.870,,BOAT
audio02.TextGrid,13,9,ME,42.870,42.990,,BOAT
audio02.TextGrid,13,10,IN,42.990,43.050,,BOAT
audio02.TextGrid,13,11,A,43.050,43.090,,BOAT
audio02.TextGrid,13,12,BOAT,43.090,43.520,,ROOT
audio02.TextGrid,14,1,FIVE,44.460,44.960,,NEARLY
audio02.TextGrid,14,2,AND,45.020,45.170,,NEARLY
audio02.TextGrid,14,3,YOU,45.170,45.330,,NEARLY
audio02.TextGrid,14,4,NEARLY,45.330,45.680,,ROOT
audio02.TextGrid,14,5,WERE,45.680,45.810,,WHEN
audio02.TextGrid,14,6,KILLED,45.810,46.260,,WHEN
audio02.TextGrid,14,7,WHEN,46.260,46.370,,BROUGHT
audio02.TextGrid,14,8,I,46.370,46.470,,BROUGHT
audio02.TextGrid,14,9,BROUGHT,46.470,46.730,,NEARLY
audio02.TextGrid,14,10,THE,46.730,46.840,,ROOT
audio02.TextGrid,14,11,FISH,46.840,47.120,,ROOT
audio02.TextGrid,14,12,IN,47.120,47.250,,PIECES
audio02.TextGrid,14,13,TOO,47.250,47.410,,PIECES
audio02.TextGrid,14,14,GREEN,47.410,47.880,,PIECES
audio02.TextGrid,14,15,AND,48.060,48.200,,PIECES
audio02.TextGrid,14,16,HE,48.200,48.300,,PIECES
audio02.TextGrid,14,17,NEARLY,48.300,48.610,,PIECES
audio02.TextGrid,14,18,TORE,48.610,48.820,,PIECES
audio02.TextGrid,14,19,THE,48.820,48.920,,PIECES
audio02.TextGrid,14,20,BOAT,48.920,49.130,,PIECES
audio02.TextGrid,14,21,TO,49.130,49.230,,PIECES
audio02.TextGrid,14,22,PIECES,49.230,49.790,,ROOT
audio02.TextGrid,15,1,CAN,50.310,50.460,,YOU
audio02.TextGrid,15,2,YOU,50.460,50.620,,ROOT
audio02.TextGrid,15,3,REMEMBER,50.620,51.160,,YOU
audio02.TextGrid,16,1,I,52.710,52.800,,CAN
audio02.TextGrid,16,2,CAN,52.800,53.030,,ROOT
audio02.TextGrid,16,3,REMEMBER,53.030,53.380,,CAN
audio02.TextGrid,16,4,THE,53.380,53.500,,NOISE
audio02.TextGrid,16,5,TAIL,53.500,53.890,,BREAKING
audio02.TextGrid,16,6,SLAPPING,53.890,54.470,,BREAKING
audio02.TextGrid,16,7,AND,54.470,54.560,,BREAKING
audio02.TextGrid,16,8,BANGING,54.560,55.080,,BREAKING
audio02.TextGrid,16,9,AND,55.080,55.170,,BREAKING
audio02.TextGrid,16,10,THE,55.170,55.290,,BREAKING
audio02.TextGrid,16,11,THWART,55.290,55.540,,BREAKING
audio02.TextGrid,16,12,BREAKING,55.540,56.040,,NOISE
audio02.TextGrid,16,13,AND,56.040,56.140,,NOISE
audio02.TextGrid,16,14,THE,56.140,56.220,,NOISE
audio02.TextGrid,16,15,NOISE,56.220,56.510,,REMEMBER
audio02.TextGrid,16,16,OF,56.510,56.580,,NOISE
audio02.TextGrid,16,17,THE,56.580,56.660,,CLUBBING
audio02.TextGrid,16,18,CLUBBING,56.660,57.120,,OF
audio02.TextGrid,17,1,I,57.570,57.600,,CAN
audio02.TextGrid,17,2,CAN,57.750,58.010,,ROOT
audio02.TextGrid,17,3,REMEMBER,58.010,58.360,,CAN
audio02.TextGrid,17,4,YOU,58.360,58.510,,ROOT
audio02.TextGrid,17,5,THROWING,58.510,58.890,,SHIVER
audio02.TextGrid,17,6,ME,58.890,59.030,,SHIVER
audio02.TextGrid,17,7,INTO,59.030,59.150,,SHIVER
audio02.TextGrid,17,8,THE,59.150,59.250,,SHIVER
audio02.TextGrid,17,9,BOW,59.250,59.560,,SHIVER
audio02.TextGrid,17,10,WHERE,59.560,59.720,,SHIVER
audio02.TextGrid,17,11,THE,59.720,59.780,,SHIVER
audio02.TextGrid,17,12,WET,59.780,59.980,,SHIVER
audio02.TextGrid,17,13,COILED,59.980,60.340,,SHIVER
audio02.TextGrid,17,14,LINES,60.340,60.730,,SHIVER
audio02.TextGrid,17,15,WERE,60.730,60.940,,SHIVER
audio02.TextGrid,17,16,AND,61.250,61.340,,SHIVER
audio02.TextGrid,17,17,FEELING,61.340,61.710,,SHIVER
audio02.TextGrid,17,18,THE,61.710,61.810,,SHIVER
audio02.TextGrid,17,19,WHOLE,61.810,62.000,,SHIVER
audio02.TextGrid,17,20,BOAT,62.000,62.330,,SHIVER
audio02.TextGrid,17,21,SHIVER,62.330,62.800,,ROOT
audio02.TextGrid,17,22,AND,62.800,62.870,,ROOT
audio02.TextGrid,17,23,THE,62.870,62.960,,CHOPPING
audio02.TextGrid,17,24,NOISE,62.960,63.310,,CHOPPING
audio02.TextGrid,17,25,OF,63.310,63.430,,CHOPPING
audio02.TextGrid,17,26,YOU,63.430,63.580,,CHOPPING
audio02.TextGrid,17,27,CLUBBING,63.580,64.080,,CHOPPING
audio02.TextGrid,17,28,HIM,64.080,64.220,,CHOPPING
audio02.TextGrid,17,29,LIKE,64.220,64.420,,CHOPPING
audio02.TextGrid,17,30,CHOPPING,64.420,64.820,,ROOT
audio02.TextGrid,18,1,A,64.820,64.870,,ROOT
audio02.TextGrid,18,2,TREE,64.870,65.140,,DOWN
audio02.TextGrid,18,3,DOWN,65.140,65.470,,ROOT
audio02.TextGrid,19,1,AND,65.890,65.980,,ROOT
audio02.TextGrid,19,2,THE,65.980,66.090,,ALL
audio02.TextGrid,19,3,SWEET,66.090,66.400,,ALL
audio02.TextGrid,19,4,BLOOD,66.400,66.680,,ALL
audio02.TextGrid,19,5,SMELL,66.680,67.000,,ALL
audio02.TextGrid,19,6,ALL,67.000,67.160,,ROOT
audio02.TextGrid,19,7,OVER,67.160,67.380,,ALL
audio02.TextGrid,19,8,ME,67.380,67.600,,OVER
audio02.TextGrid,20,1,CAN,69.270,69.420,,REALLY
audio02.TextGrid,20,2,YOU,69.420,69.800,,REALLY
audio02.TextGrid,20,3,REALLY,69.800,70.020,,ROOT
audio02.TextGrid,20,4,REMEMBER,70.020,70.470,,ROOT
audio02.TextGrid,20,5,THAT,70.470,70.720,,ROOT
audio02.TextGrid,20,6,OR,70.720,70.780,,DID
audio02.TextGrid,20,7,DID,70.780,70.940,,ROOT
audio02.TextGrid,20,8,I,70.940,71.050,,ROOT
audio02.TextGrid,20,9,JUST,71.050,71.260,,ROOT
audio02.TextGrid,20,10,TELL,71.260,71.480,,ROOT
audio02.TextGrid,20,11,IT,71.480,71.630,,YOU
audio02.TextGrid,20,12,TO,71.630,71.710,,YOU
audio02.TextGrid,20,13,YOU,71.710,71.900,,ROOT
audio02.TextGrid,21,1,I,73.100,73.210,,REMEMBER
audio02.TextGrid,21,2,REMEMBER,73.210,73.610,,ROOT
audio02.TextGrid,21,3,EVERYTHING,73.610,74.090,,ROOT
audio02.TextGrid,21,4,FROM,74.090,74.270,,TOGETHER
audio02.TextGrid,21,5,WHEN,74.270,74.370,,TOGETHER
audio02.TextGrid,21,6,WE,74.370,74.530,,TOGETHER
audio02.TextGrid,21,7,FIRST,74.530,74.830,,TOGETHER
audio02.TextGrid,21,8,WENT,74.830,74.980,,TOGETHER
audio02.TextGrid,21,9,TOGETHER,74.980,75.370,,ROOT
audio02.TextGrid,22,1,THE,77.590,77.700,,ROOT
audio02.TextGrid,22,2,OLD,77.700,77.920,,EYES
audio02.TextGrid,22,3,MAN,77.920,78.180,,EYES
audio02.TextGrid,22,4,LOOKED,78.180,78.380,,EYES
audio02.TextGrid,22,5,AT,78.380,78.450,,EYES
audio02.TextGrid,22,6,HIM,78.450,78.640,,EYES
audio02.TextGrid,22,7,WITH,78.640,78.780,,EYES
audio02.TextGrid,22,8,HIS,78.780,78.950,,EYES
audio02.TextGrid,22,9,SUN,78.950,79.190,,EYES
audio02.TextGrid,22,10,BURNED,79.190,79.630,,EYES
audio02.TextGrid,22,11,CONFIDENT,79.630,80.260,,EYES
audio02.TextGrid,22,12,LOVING,80.260,80.580,,EYES
audio02.TextGrid,22,13,EYES,80.580,81.010,,ROOT
audio02.TextGrid,23,1,IF,82.630,82.760,,ROOT
audio02.TextGrid,23,2,YOU,82.760,82.910,,IF
audio02.TextGrid,23,3,WERE,82.910,83.010,,YOU
audio02.TextGrid,23,4,MY,83.010,83.250,,YOU
audio02.TextGrid,23,5,BOY,83.250,83.550,,YOU
audio02.TextGrid,23,6,I,83.550,83.640,,YOU
audio02.TextGrid,23,7,D,83.640,83.750,,TAKE
audio02.TextGrid,23,8,TAKE,83.750,83.940,,YOU
audio02.TextGrid,23,9,YOU,83.940,84.090,,WERE
audio02.TextGrid,23,10,OUT,84.090,84.210,,HE
audio02.TextGrid,23,11,AND,84.210,84.330,,HE
audio02.TextGrid,23,12,GAMBLE,84.330,84.800,,HE
audio02.TextGrid,23,13,HE,85.080,85.210,,SAID
audio02.TextGrid,23,14,SAID,85.210,85.560,,YOU
audio02.TextGrid,24,1,BUT,85.990,86.150,,ARE
audio02.TextGrid,24,2,YOU,86.150,86.320,,ARE
audio02.TextGrid,24,3,ARE,86.320,86.440,,ROOT
audio02.TextGrid,24,4,YOUR,86.440,86.600,,BOAT
audio02.TextGrid,24,5,FATHER,86.600,86.950,,BOAT
audio02.TextGrid,24,6,S,86.950,87.020,,BOAT
audio02.TextGrid,24,7,AND,87.020,87.140,,BOAT
audio02.TextGrid,24,8,YOUR,87.140,87.270,,BOAT
audio02.TextGrid,24,9,MOTHER,87.270,87.620,,BOAT
audio02.TextGrid,24,10,S,87.620,87.760,,BOAT
audio02.TextGrid,24,11,AND,87.760,87.890,,BOAT
